id,face_width_mean,face_height_mean,face_area_mean,face_center_x_mean,face_center_y_mean,EAR_mean,EAR_std,head_motion_std,pitch_mean,pitch_std,yaw_mean,yaw_std,roll_mean,roll_std
1227,181.69083545082495,190.66673278808594,34647.87306698579,331.9167657484088,193.88974641498766,0.31474185844426356,0.07993993913864857,6.639762657946961,-16.16798376630585,5.0392852491589455,-8.125230632989934,2.033478698497913,-1.2732556496773946,2.889693021980552
1228,131.70754750569662,158.9269995689392,20962.930913546534,322.7784729003906,273.66160130500793,0.3096871188001751,0.09098775691579707,12.994659192519618,7.472203153182168,6.418410251511281,4.82532862088119,7.580176927495702,-0.5497540498274528,5.541657988604441
1229,162.37657385357355,190.2984414666386,30903.18825248252,303.4784785771774,209.16636277053317,0.35553161728821264,0.021868348444861904,2.6682702966743137,-7.133112381628881,1.6505234323225537,-9.05017402495827,1.3112614180951494,-1.228121682282825,0.8597444464046391
1230,183.26074600219727,216.31289413997106,39689.45144252672,419.62417466299877,246.78327390125818,0.3442906122978203,0.08625047779311605,6.886989878045222,4.706276039179513,2.5191881206617284,0.2852347915745213,1.5497268882704007,-4.269114068457587,2.346630651273506
1231,93.59213954997513,106.9286404015883,10012.111816966568,307.536042951188,333.2204554215917,0.39147269860296896,0.10358752969956235,5.8630327627609065,11.217407892291135,2.0843241924555906,-8.797714418698469,4.007871202273196,3.187061718479143,1.3405545935104892
1232,112.46504621685676,127.78567746000469,14375.967959097372,316.70444326580696,194.64832818733072,0.3436947489098637,0.057564066292704136,3.677333198990751,-10.445121742503893,2.663613124129635,3.923978478109339,3.01850600808281,4.11543615430058,2.15903888972017
1233,122.93290088051243,149.41642786327162,18380.207140387985,348.9559208719354,277.340644409782,0.44512592293657394,0.03049913115244246,1.5763712411763173,6.161242133296154,3.3966522802744277,-1.5966580733482545,1.162279835206004,2.7139146653579864,0.7441494074710753
1234,161.30959374564034,182.51159293310982,29444.301860851636,309.73373004368375,237.72501724106925,0.3908172261891117,0.037809631226602525,3.619361001211363,-4.539174014740296,2.1030679295371137,-0.37557643100143107,1.5544070543086765,3.275973378591471,1.38983161198312
1235,160.20427823066711,190.25610208511353,30482.230614569733,405.0899237394333,244.29466545581818,0.34513007318190847,0.018919910150465645,8.305286875898835,12.044258257358425,1.7315117885969518,-2.4463447677849226,2.6616063782236963,2.08559951498426,2.1117976174159008
1236,172.07633169073807,215.45274307853296,37190.45639298563,399.7611818815532,315.1548547493784,0.35731601144465547,0.08529157286464926,27.14008757449663,-3.6735173483535912,6.465525204282001,-2.297454875959172,5.381853682148341,1.937132807881962,5.272368751885277
1237,183.26074600219727,216.31289413997106,39689.45144252672,419.62417466299877,246.78327390125818,0.3442906122978203,0.08625047779311605,6.886989878045222,4.706276039179513,2.5191881206617284,0.2852347915745213,1.5497268882704007,-4.269114068457587,2.346630651273506
1238,131.06894056002298,159.64326411485672,20933.08980099368,325.73364794254303,225.57817980647087,0.38838941881886635,0.0542978316702511,4.062254321912289,-14.51591668750074,2.799842413209076,0.8185255847181444,2.3615383833945973,-0.7756689572051797,2.4540932753442655
1239,153.7089432610406,173.392071723938,26656.291261055867,329.585657119751,322.4097196261088,0.3404650738308663,0.1022282760557981,2.893921998699967,-7.967949091430906,2.672114019138571,-1.103589993438657,2.3095365698243464,5.848720190277827,1.668333382285328
1240,119.53234778510199,142.40448554356894,17037.096152322312,294.1284412807888,323.48268071810406,0.4047287340873612,0.07472554475062611,3.0752719609770587,3.595313773047268,3.2913553783401492,-2.0206773854734728,2.926573011506801,-0.8238040307021142,1.573017379071087
1241,199.34034235337202,238.3875426124124,47537.55231307619,330.90677485746494,342.2864232343786,0.4647226439686744,0.014992841534778365,8.393847077485828,-1.6602231462642365,0.9631702918271315,-3.3159412203591607,2.9846540639907166,5.508795079381322,2.1266847044808515
1242,116.70066928863525,136.44751381874084,15964.757445952855,350.27207136154175,326.56987845897675,0.4167723498628197,0.09924225984679651,8.134339773112151,8.024616313739658,5.930999392063023,1.2545629638797422,4.400716248043811,-0.9494645145868249,3.6074229229584778
